Timestamp,File,Folder,CurrentSizeMB,HistoryVersionsMB,TotalOriginalMB,VersionsFound,PolicyApplied,VersionsDeleted,SpaceSavedMB,FinalSizeMB
"2026-04-06 23:52:52","F_Rooms products form-W-AA-H6323-RM.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","6.56","6.56","13.11","1","Retention 365 Days","1","6.56","6.56"
"2026-04-06 23:52:52","Infor EzRMS Company & Agent not sync to EZRMS 14.5.24.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/EZRMS","0.15","0.29","0.44","2","Retention 365 Days","2","0.29","0.15"
"2026-04-06 23:52:53","Infor EzRMS Company & Agent not sync to EZRMS 11.6.24.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/EZRMS","0.10","0.20","0.30","2","Retention 365 Days","2","0.20","0.10"
"2026-04-06 23:52:54","020  MEMO_ TIME FOR LOVE  Package on 17 March 2023 .docx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/MEMO","0.18","0.35","0.53","2","Retention 365 Days","2","0.35","0.18"
"2026-04-06 23:52:54","Infor EzRMS Company profile not sync to EZRMS 21.10.24.pdf","/sites/H6323_SPOF/DPT-RM/CHALIDA S/EZRMS","0.24","0.28","0.51","1","Retention 365 Days","1","0.28","0.24"
"2026-04-06 23:52:54","H6323 HOLIDAY 1_F_Loading form hotel - Package direct channels NPRA- DATA-E-337 update 14.3.23.xlsm","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","0.08","0.39","0.47","5","Retention 365 Days","5","0.39","0.08"
"2026-04-06 23:52:55","Infor EzRMS Company & Agent not sync to EZRMS 7.6.24.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/EZRMS","0.08","0.15","0.22","2","Retention 365 Days","2","0.15","0.08"
"2026-04-06 23:52:55","020  MEMO_ Member Holidays Package on 14 March 2023 .docx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/MEMO","0.18","0.52","0.70","3","Retention 365 Days","3","0.52","0.18"
"2026-04-06 23:52:55","Accor Plus_New Website Offer Loading Forms_April 2023 Final on 20 March 2023.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","1.01","1.01","2.03","1","Retention 365 Days","1","1.01","1.01"
"2026-04-06 23:52:56","Infor EzRMS Company & Agent not sync to EZRMS 14.6.24.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/EZRMS","0.17","0.18","0.35","1","Retention 365 Days","1","0.18","0.17"
